108, 4.966, 3.9, 0.55, -0.0008, -0.0462
109, 5.012, 4.6, 0.63, 0.0068, -0.0525
110, 5.059, 5.5, 0.70, 0.0011, -0.0438
111, 5.105, 6.6, 0.84, 0.0114, -0.0572
112, 5.152, 7.7, 0.94, 0.0181, -0.0564
113, 5.198, 8.6, 0.96, 0.0175, -0.0444
114, 5.244, 9.7, 1.01, 0.0194, -0.0385
115, 5.291, 10.3, 1.03, 0.0204, -0.0395
116, 5.337, 11.4, 1.07, 0.0362, -0.0582
117, 5.384, 11.9, 1.04, 0.0419, -0.0495
118, 5.430, 12.4, 1.00, 0.0414, -0.0398
119, 5.476, 12.9, 1.00, 0.0379, -0.0360
120, 5.523, 13.0, 0.98, 0.0414, -0.0306
