46, 2.088, 9.2, 0.86, 0.0288, -0.0377
47, 2.135, 10.3, 0.85, 0.0365, -0.0321
48, 2.181, 10.9, 0.91, 0.0449, -0.0469
49, 2.228, 11.5, 0.90, 0.0455, -0.0380
50, 2.274, 12.3, 0.89, 0.0531, -0.0410
51, 2.320, 12.4, 0.90, 0.0553, -0.0377
52, 2.367, 12.9, 0.85, 0.0560, -0.0257
53, 2.413, 12.9, 0.91, 0.0653, -0.0379
54, 2.460, 13.0, 0.91, 0.0649, -0.0338
55, 2.506, 13.0, 0.90, 0.0599, -0.0367
56, 2.553, 12.9, 0.91, 0.0629, -0.0416
57, 2.599, 12.5, 0.85, 0.0497, -0.0286
58, 2.645, 12.4, 0.84, 0.0548, -0.0340
59, 2.692, 11.3, 0.83, 0.0415, -0.0317
60, 2.738, 10.8, 0.80, 0.0431, -0.0295
61, 2.785, 9.8, 0.79, 0.0366, -0.0377
62, 2.831, 9.1, 0.68, 0.0280, -0.0268
63, 2.877, 7.6, 0.67, 0.0162, -0.0227
64, 2.924, 7.2, 0.63, 0.0168, -0.0238
65, 2.970, 6.1, 0.60, 0.0086, -0.0260
66, 3.017, 5.3, 0.54, 0.0066, -0.0295
67, 3.063, 4.5, 0.52, 0.0072, -0.0370
68, 3.109, 3.9, 0.46, 0.0059, -0.0328
69, 3.156, 3.4, 0.42, 0.0061, -0.0346
70, 3.202, 3.2, 0.39, 0.0074, -0.0378
71, 3.249, 2.9, 0.36, 0.0056, -0.0270
72, 3.295, 2.9, 0.37, 0.0055, -0.0375
73, 3.342, 2.8, 0.37, 0.0062, -0.0374
74, 3.388, 2.9, 0.36, 0.0055, -0.0279
75, 3.434, 2.9, 0.38, 0.0060, -0.0371
76, 3.481, 1.3, 0.47, -0.0102, -0.0390
77, 3.527, 4.5, 0.50, 0.0126, -0.0426
78, 3.574, 5.2, 0.58, 0.0140, -0.0387
79, 3.620, 6.0, 0.67, 0.0147, -0.0387
80, 3.666, 7.1, 0.76, 0.0189, -0.0396
81, 3.713, 8.2, 0.81, 0.0225, -0.0386
82, 3.759, 9.2, 0.86, 0.0288, -0.0371
83, 3.806, 9.8, 0.86, 0.0288, -0.0352
84, 3.852, 11.0, 0.85, 0.0441, -0.0344
85, 3.898, 11.4, 0.87, 0.0426, -0.0326
86, 3.945, 11.9, 0.90, 0.0482, -0.0417
87, 3.991, 12.4, 0.90, 0.0492, -0.0425
88, 4.038, 13.0, 0.91, 0.0675, -0.0388
89, 4.084, 13.0, 0.89, 0.0657, -0.0389
90, 4.130, 12.9, 0.88, 0.0575, -0.0325
91, 4.177, 13.0, 0.89, 0.0651, -0.0305
92, 4.223, 13.0, 0.88, 0.0602, -0.0297
93, 4.270, 13.0, 0.88, 0.0591, -0.0358
94, 4.316, 12.5, 0.87, 0.0547, -0.0317
95, 4.363, 11.8, 0.83, 0.0475, -0.0281
96, 4.409, 10.8, 0.80, 0.0384, -0.0290
97, 4.455, 9.9, 0.76, 0.0329, -0.0289
98, 4.502, 9.2, 0.73, 0.0251, -0.0232
99, 4.548, 8.2, 0.70, 0.0216, -0.0313
100, 4.595, 7.1, 0.62, 0.0107, -0.0185
101, 4.641, 6.3, 0.60, 0.0117, -0.0235
102, 4.687, 4.9, 0.61, 0.0073, -0.0354
103, 4.734, 4.8, 0.53, 0.0064, -0.0340
104, 4.780, 3.9, 0.47, 0.0051, -0.0331
105, 4.827, 3.4, 0.41, 0.0036, -0.0310
106, 4.873, 3.4, 0.38, 0.0067, -0.0314
107, 4.919, 2.9, 0.37, 0.0047, -0.0346
108, 4.966, 2.9, 0.36, 0.0072, -0.0360
109, 5.012, 2.9, 0.37, 0.0073, -0.0369
110, 5.059, 2.9, 0.36, 0.0058, -0.0339
111, 5.105, 2.9, 0.38, 0.0074, -0.0374
112, 5.152, 3.4, 0.39, 0.0100, -0.0359
113, 5.198, 3.9, 0.48, 0.0077, -0.0382
114, 5.244, 4.4, 0.58, 0.0090, -0.0449
115, 5.291, 6.1, 0.64, 0.0158, -0.0383
116, 5.337, 7.0, 0.72, 0.0207, -0.0407
117, 5.384, 7.6, 0.80, 0.0189, -0.0381
118, 5.430, 8.6, 0.85, 0.0240, -0.0413
119, 5.476, 9.8, 0.86, 0.0331, -0.0403
120, 5.523, 10.6, 0.84, 0.0359, -0.0322
